MJD-2450000	SCFL	SCER
6273.2	16952.50	7.1932
6273.2	16962.53	7.1933
6273.2	16964.92	7.1934
6273.2	16957.42	7.1937
6273.2	16973.40	7.1936
6273.2	16967.56	7.1938
6273.2	16943.04	7.1945
6273.2	16949.59	7.1945
6273.2	16960.72	7.1944
6273.2	16951.91	7.1948
6273.5	16978.15	7.1944
6273.5	16940.54	7.1953
6273.5	16954.79	7.1952
6273.5	16957.96	7.1953
6273.5	16951.29	7.1956
6273.5	16964.25	7.1955
6273.5	16966.74	7.1957
6273.5	16976.57	7.1957
6273.5	16983.77	7.1957
6273.5	16969.97	7.1960
6273.5	16971.71	7.1959
6273.7	16982.62	7.1957
6273.7	16988.29	7.1956
6273.7	16968.26	7.1960
6273.7	16970.90	7.1960
6273.7	16965.31	7.1961
6273.7	16976.44	7.1959
6273.7	16978.08	7.1959
6273.7	16966.55	7.1961
6273.7	16969.53	7.1960
6273.7	16963.35	7.1962
6273.7	16959.84	7.1962
6274.0	16958.35	7.1963
6274.0	16972.87	7.1960
6274.0	16968.77	7.1961
6274.0	16982.79	7.1958
6274.0	16975.33	7.1960
6274.0	16969.05	7.1961
6274.0	16993.99	7.1956
6274.0	16966.70	7.1962
6274.0	16958.44	7.1963
6274.0	16962.70	7.1962
6274.0	16969.74	7.1961
6274.0	16966.16	7.1962
6274.0	16955.38	7.1964
6274.2	16970.91	7.1960
6274.2	16967.02	7.1961
6274.2	16966.28	7.1961
6274.2	16949.89	7.1965
6274.2	16950.31	7.1964
6274.2	16971.29	7.1960
6274.2	16952.08	7.1964
6274.2	16957.55	7.1963
6274.2	16965.25	7.1961
6274.2	16944.75	7.1965
6274.2	16945.84	7.1965
6274.2	16960.71	7.1962
6274.5	16943.98	7.1965
6274.5	16950.70	7.1964
6274.5	16956.82	7.1962
6274.5	16965.24	7.1960
6274.5	16954.79	7.1962
6274.5	16952.75	7.1963
6274.5	16950.67	7.1963
6274.5	16939.32	7.1965
6274.5	16948.68	7.1963
6274.5	16927.62	7.1966
6274.5	16939.23	7.1963
6274.7	16948.31	7.1961
6274.7	16940.84	7.1962
6274.7	16941.26	7.1961
6274.7	16953.80	7.1958
6274.7	16932.91	7.1961
6274.7	16937.64	7.1960
6274.7	16933.93	7.1960
6274.7	16945.15	7.1957
6274.7	16940.52	7.1957
6274.7	16936.07	7.1957
6274.7	16928.96	7.1958
6274.7	16927.50	7.1958
6275.0	16907.88	7.1960
6275.0	16922.20	7.1956
6275.0	16921.70	7.1955
6275.0	16927.58	7.1953
6275.0	16911.67	7.1956
6275.0	16902.70	7.1957
6275.0	16911.02	7.1955
6275.0	16910.45	7.1954
6275.0	16898.69	7.1956
6275.0	16908.23	7.1954
6275.0	16896.62	7.1955
6275.2	16888.29	7.1956
6275.2	16905.48	7.1952
6275.2	16895.27	7.1954
6275.2	16885.35	7.1955
6275.2	16892.84	7.1953
6275.2	16889.01	7.1953
6275.2	16886.58	7.1953
6275.2	16889.72	7.1952
6275.2	16893.75	7.1950
6275.2	16895.87	7.1949
6275.2	16892.52	7.1949
6275.2	16877.65	7.1952
6275.5	16882.93	7.1950
6275.5	16870.01	7.1952
6275.5	16904.33	7.1945
6275.5	16889.95	7.1946
6275.5	16882.47	7.1947
6275.5	16886.75	7.1946
6275.5	16873.58	7.1948
6275.5	16900.26	7.1944
6275.5	16871.93	7.1952
6275.5	16879.71	7.1952
6275.5	16893.45	7.1951
6275.8	16894.35	7.1952
6275.8	16877.42	7.1957
6275.8	16879.10	7.1959
6275.8	16868.16	7.1963
6275.8	16883.50	7.1961
6275.8	16892.67	7.1961
6275.8	16885.93	7.1964
6275.8	16884.98	7.1968
6275.8	16915.58	7.1963
6275.8	16909.79	7.1966
6275.8	16901.84	7.1969
6276.0	16905.11	7.1971
6276.0	16916.96	7.1970
6276.0	16902.79	7.1974
6276.0	16905.25	7.1976
6276.0	16904.36	7.1978
6276.0	16900.58	7.1980
6276.0	16911.31	7.1980
6276.0	16922.56	7.1979
6276.0	16925.59	7.1980
6276.0	16909.79	7.1984
6276.0	16902.46	7.1987
6276.0	16921.65	7.1985
6276.0	16905.77	7.1989
6276.2	16915.98	7.1989
6276.2	16929.10	7.1987
6276.2	16933.07	7.1988
6276.2	16935.87	7.1989
6276.2	16942.01	7.1989
6276.2	16928.44	7.1993
6276.2	16943.24	7.1991
6276.2	16943.04	7.1993
6276.2	16955.75	7.1992
6276.2	16957.10	7.1993
6276.2	16947.42	7.1996
6276.2	16964.37	7.1994
6276.5	16962.18	7.1996
6276.5	16970.32	7.1996
6276.5	16969.84	7.1997
6276.5	16955.29	7.2002
6276.5	16954.35	7.2003
6276.5	16966.43	7.2002
6276.5	16978.94	7.2001
6276.5	16986.69	7.2001
6276.5	16987.44	7.2002
6276.5	16986.44	7.2003
6276.5	16974.00	7.2007
6276.5	16984.43	7.2006
6276.7	16971.33	7.2010
6276.7	16965.85	7.2013
6276.7	16973.84	7.2012
6276.7	16972.87	7.2014
6276.7	16981.73	7.2013
6276.7	16978.94	7.2015
6276.7	16984.98	7.2015
6276.7	16983.36	7.2017
6276.7	16963.58	7.2022
6276.7	16990.45	7.2019
6276.7	16994.53	7.2019
6277.0	16996.55	7.2020
6277.0	16979.18	7.2025
6277.0	17002.97	7.2022
6277.0	17003.49	7.2023
6277.0	16980.82	7.2029
6277.0	17001.13	7.2026
6277.0	17014.10	7.2024
6277.0	17014.22	7.2025
6277.0	17015.07	7.2025
6277.0	17017.62	7.2025
6277.0	17018.75	7.2025
6277.0	17028.57	7.2024
6277.0	17025.64	7.2025
6277.3	17018.46	7.2026
6277.3	17036.57	7.2023
6277.3	17032.33	7.2025
6277.3	17024.86	7.2026
6277.3	17032.94	7.2025
6277.3	17052.64	7.2022
6277.3	17037.99	7.2025
6277.3	17045.55	7.2024
6277.3	17040.00	7.2026
6277.3	17047.49	7.2025
6277.3	17063.32	7.2022
6277.5	17045.61	7.2026
6277.5	17046.57	7.2026
6277.5	17043.43	7.2027
6277.5	17059.99	7.2024
6277.5	17061.88	7.2024
6277.5	17053.71	7.2027
6277.5	17050.15	7.2029
6277.5	17055.01	7.2030
6277.5	17067.93	7.2029
6277.5	17052.68	7.2034
6277.5	17062.44	7.2034
6277.5	17055.07	7.2037
6277.7	17075.25	7.2034
6277.7	17065.50	7.2038
6277.7	17078.75	7.2037
6277.7	17084.80	7.2038
6277.7	17059.90	7.2045
6277.7	17062.80	7.2046
6277.7	17083.11	7.2043
6277.7	17081.62	7.2045
6277.7	17065.48	7.2050
6277.7	17068.77	7.2051
6277.7	17069.97	7.2053
6277.7	17066.19	7.2055
6278.0	17075.10	7.2055
6278.0	17088.16	7.2055
6278.0	17099.68	7.2054
6278.0	17080.78	7.2060
6278.0	17097.10	7.2058
6278.0	17095.76	7.2060
6278.0	17091.65	7.2064
6278.0	17098.23	7.2065
6278.0	17113.28	7.2065
6278.0	17115.66	7.2067
6278.0	17123.75	7.2069
6278.0	17100.23	7.2076
6278.0	17119.83	7.2075
6278.3	17113.77	7.2079
6278.3	17111.74	7.2083
6278.3	17109.07	7.2086
6278.3	17117.63	7.2087
6278.3	17126.24	7.2091
6278.3	17114.81	7.2096
6278.3	17125.48	7.2100
6278.3	17137.15	7.2100
6278.3	17130.72	7.2105
6278.3	17143.77	7.2105
6278.5	17129.45	7.2111
6278.5	17139.03	7.2112
6278.5	17138.33	7.2115
6278.5	17136.60	7.2118
6278.5	17141.58	7.2120
6278.5	17150.62	7.2116
6278.5	17150.37	7.2116
6278.5	17147.92	7.2116
6278.5	17154.44	7.2114
6278.5	17154.33	7.2113
6278.5	17157.60	7.2112
6278.8	17157.79	7.2111
6278.8	17158.92	7.2110
6278.8	17150.16	7.2111
6278.8	17142.12	7.2112
6278.8	17157.51	7.2108
6278.8	17149.12	7.2109
6278.8	17145.33	7.2109
6278.8	17165.07	7.2105
6278.8	17173.33	7.2102
6278.8	17163.01	7.2104
6278.8	17178.08	7.2100
6278.8	17167.06	7.2101
6279.0	17183.85	7.2097
6279.0	17170.84	7.2099
6279.0	17161.39	7.2101
6279.0	17181.99	7.2096
6279.0	17174.26	7.2097
6279.0	17180.24	7.2096
6279.0	17170.50	7.2099
6279.0	17181.62	7.2098
6279.0	17180.30	7.2100
6279.0	17179.44	7.2101
6279.0	17170.77	7.2104
6279.0	17197.09	7.2099
6279.2	17182.46	7.2103
6279.2	17183.80	7.2104
6279.2	17203.41	7.2101
6279.2	17192.89	7.2104
6279.2	17203.36	7.2103
6279.2	17188.26	7.2107
6279.2	17193.65	7.2107
6279.2	17216.17	7.2104
6279.2	17199.74	7.2108
6279.2	17210.12	7.2107
6279.2	17197.12	7.2111
6279.2	17201.35	7.2111
6279.2	17199.09	7.2113
6279.5	17185.32	7.2116
6279.5	17214.53	7.2112
6279.5	17190.32	7.2117
6279.5	17197.65	7.2117
6279.5	17212.20	7.2115
6279.5	17197.93	7.2118
6279.5	17197.65	7.2119
6279.5	17202.91	7.2118
6279.5	17193.49	7.2121
6279.5	17231.48	7.2114
6279.5	17191.61	7.2122
6279.7	17210.37	7.2119
6279.7	17215.50	7.2118
6279.7	17241.81	7.2114
6279.7	17222.38	7.2118
6279.7	17205.36	7.2122
6279.7	17201.65	7.2123
6279.7	17200.89	7.2124
6279.7	17198.73	7.2125
6279.7	17195.28	7.2126
6279.7	17202.46	7.2125
6279.7	17204.79	7.2125
6280.0	17203.76	7.2126
6280.0	17191.64	7.2129
6280.0	17208.42	7.2126
6280.0	17204.49	7.2127
6280.0	17200.94	7.2129
6280.0	17195.77	7.2131
6280.0	17208.12	7.2129
6280.0	17220.31	7.2127
6280.0	17197.55	7.2133
6280.0	17200.02	7.2133
6280.0	17196.89	7.2134
6280.0	17199.63	7.2135
6280.2	17203.50	7.2135
6280.2	17200.00	7.2136
6280.2	17191.05	7.2139
6280.2	17193.41	7.2139
6280.2	17212.79	7.2136
6280.2	17211.29	7.2137
6280.2	17204.54	7.2139
6280.2	17217.14	7.2137
6280.2	17189.34	7.2144
6280.2	17206.17	7.2141
6280.2	17201.73	7.2143
6280.2	17199.66	7.2144
6280.2	17196.61	7.2146
6280.5	17194.28	7.2147
6280.5	17198.01	7.2147
6280.5	17212.64	7.2145
6280.5	17208.23	7.2146
6280.5	17201.04	7.2147
6280.5	17202.89	7.2146
6280.5	17204.21	7.2146
6280.5	17192.29	7.2148
6280.5	17199.31	7.2147
6280.5	17194.14	7.2148
6280.5	17200.03	7.2147
6280.5	17197.51	7.2147
6280.8	17201.31	7.2146
6280.8	17198.03	7.2147
6280.8	17195.28	7.2148
6280.8	17199.90	7.2147
6280.8	17189.66	7.2149
6280.8	17197.67	7.2147
6280.8	17190.02	7.2148
6280.8	17202.63	7.2146
6280.8	17180.49	7.2150
6280.8	17187.71	7.2149
6280.8	17189.75	7.2148
6280.8	17187.88	7.2149
6281.0	17197.99	7.2146
6281.0	17193.81	7.2147
6281.0	17184.99	7.2149
6281.0	17194.74	7.2147
6281.0	17183.92	7.2150
6281.0	17180.99	7.2151
6281.0	17181.00	7.2151
6281.0	17176.01	7.2153
6281.0	17183.83	7.2152
6281.0	17188.26	7.2151
6281.0	17196.66	7.2150
6281.0	17194.09	7.2151
6281.2	17197.07	7.2150
6281.2	17195.92	7.2151
6281.2	17173.84	7.2156
6281.2	17176.19	7.2156
6281.2	17185.55	7.2154
6281.2	17200.65	7.2152
6281.2	17207.72	7.2151
6281.2	17183.61	7.2156
6281.2	17179.48	7.2157
6281.2	17195.87	7.2154
6281.2	17192.48	7.2155
6281.2	17202.82	7.2154
6281.2	17197.61	7.2155
6281.5	17192.86	7.2156
6281.5	17196.65	7.2156
6281.5	17211.85	7.2154
6281.5	17195.86	7.2158
6281.5	17196.61	7.2158
6281.5	17205.01	7.2157
6281.5	17209.36	7.2157
6281.5	17212.19	7.2158
6281.5	17205.38	7.2160
6281.5	17187.60	7.2164
6281.5	17206.19	7.2161
6281.5	17189.69	7.2165
6281.7	17195.12	7.2165
6281.7	17192.71	7.2166
6281.7	17185.64	7.2168
6281.7	17174.14	7.2171
6281.7	17187.91	7.2169
6281.7	17190.72	7.2170
6281.7	17176.40	7.2173
6281.7	17202.62	7.2169
6281.7	17191.38	7.2172
6281.7	17181.20	7.2175
6281.7	17189.21	7.2174
6282.0	17188.93	7.2175
6282.0	17196.58	7.2175
6282.0	17201.59	7.2175
6282.0	17184.58	7.2180
6282.0	17208.04	7.2177
6282.0	17209.39	7.2179
6282.0	17183.19	7.2185
6282.0	17187.67	7.2186
6282.0	17183.41	7.2189
6282.0	17189.65	7.2189
6282.0	17186.06	7.2192
6282.0	17207.23	7.2189
6282.3	17227.84	7.2187
6282.3	17218.02	7.2190
6282.3	17227.20	7.2190
6282.3	17218.72	7.2193
6282.3	17203.35	7.2198
6282.3	17226.12	7.2195
6282.3	17230.62	7.2196
6282.3	17220.41	7.2200
6282.3	17227.39	7.2200
6282.3	17216.65	7.2204
6282.3	17230.37	7.2203
6282.3	17242.93	7.2202
6282.5	17228.73	7.2206
6282.5	17258.55	7.2202
6282.5	17242.56	7.2206
6282.5	17223.93	7.2211
6282.5	17237.45	7.2210
6282.5	17233.81	7.2211
6282.5	17242.53	7.2211
6282.5	17229.42	7.2215
6282.5	17238.12	7.2215
6282.5	17245.76	7.2215
6282.5	17248.08	7.2215
6282.5	17247.18	7.2217
6282.7	17248.73	7.2218
6282.7	17240.64	7.2220
6282.7	17259.36	7.2218
6282.7	17256.24	7.2219
6282.7	17264.91	7.2219
6282.7	17274.58	7.2218
6282.7	17280.78	7.2218
6282.7	17266.70	7.2223
6282.7	17257.17	7.2226
6282.7	17279.30	7.2223
6282.7	17269.19	7.2226
6283.0	17259.29	7.2229
6283.0	17284.39	7.2225
6283.0	17285.13	7.2226
6283.0	17276.36	7.2229
6283.0	17289.92	7.2227
6283.0	17283.77	7.2229
6283.0	17276.36	7.2232
6283.0	17285.85	7.2231
6283.0	17294.30	7.2230
6283.0	17281.02	7.2234
6283.0	17276.57	7.2235
6283.0	17292.13	7.2233
6283.3	17302.39	7.2232
6283.3	17294.61	7.2235
6283.3	17313.46	7.2232
6283.3	17307.45	7.2234
6283.3	17290.20	7.2239
6283.3	17305.30	7.2237
6283.3	17291.48	7.2240
6283.3	17301.78	7.2239
6283.3	17314.86	7.2238
6283.3	17301.07	7.2241
6283.3	17330.59	7.2236
6283.3	17310.66	7.2241
6283.5	17301.77	7.2244
6283.5	17312.66	7.2243
6283.5	17324.26	7.2242
6283.5	17338.10	7.2240
6283.5	17342.99	7.2241
6283.5	17327.39	7.2245
6283.5	17324.71	7.2247
6283.5	17336.34	7.2246
6283.5	17332.24	7.2248
6283.5	17334.91	7.2248
6283.5	17340.04	7.2248
6283.5	17324.42	7.2253
6283.5	17332.92	7.2252
6283.7	17347.66	7.2250
6283.7	17351.60	7.2251
6283.7	17364.56	7.2249
6283.7	17360.09	7.2252
6283.7	17360.71	7.2253
6283.7	17359.90	7.2254
6283.7	17375.36	7.2253
6283.7	17371.29	7.2255
6283.7	17374.58	7.2256
6283.7	17363.80	7.2259
6283.7	17363.47	7.2260
6284.0	17363.19	7.2260
6284.0	17367.93	7.2259
6284.0	17392.37	7.2255
6284.0	17369.26	7.2259
6284.0	17362.65	7.2261
6284.0	17397.87	7.2254
6284.0	17379.33	7.2257
6284.0	17379.63	7.2257
6284.0	17396.47	7.2254
6284.0	17375.93	7.2258
6284.0	17396.76	7.2254
6284.0	17390.90	7.2255
6284.2	17385.70	7.2256
6284.2	17382.17	7.2257
6284.2	17392.47	7.2255
6284.2	17385.86	7.2256
6284.2	17402.13	7.2253
6284.2	17388.44	7.2256
6284.2	17375.69	7.2259
6284.2	17383.29	7.2257
6284.2	17399.39	7.2254
6284.2	17381.63	7.2258
6284.2	17391.61	7.2256
6284.2	17380.43	7.2258
6284.5	17368.29	7.2261
6284.5	17392.47	7.2257
6284.5	17388.91	7.2259
6284.5	17391.11	7.2259
6284.5	17371.73	7.2264
6284.5	17391.48	7.2261
6284.5	17381.97	7.2264
6284.5	17385.44	7.2264
6284.5	17396.75	7.2263
6284.5	17363.33	7.2270
6284.5	17390.39	7.2266
6284.5	17395.39	7.2266
6284.5	17397.81	7.2266
6284.8	17396.87	7.2267
6284.8	17405.00	7.2266
6284.8	17370.86	7.2274
6284.8	17380.78	7.2273
6284.8	17382.33	7.2273
6284.8	17391.69	7.2273
6284.8	17390.92	7.2274
6284.8	17387.05	7.2275
6284.8	17399.26	7.2274
6284.8	17387.69	7.2277
6284.8	17397.08	7.2276
6284.8	17383.22	7.2279
6285.0	17396.24	7.2276
6285.0	17392.44	7.2277
6285.0	17400.17	7.2275
6285.0	17394.31	7.2276
6285.0	17411.23	7.2273
6285.0	17406.54	7.2274
6285.0	17407.88	7.2274
6285.0	17391.32	7.2277
6285.0	17396.93	7.2276
6285.0	17394.46	7.2276
6285.0	17394.92	7.2276
6285.2	17399.85	7.2275
6285.2	17398.45	7.2275
6285.2	17396.41	7.2276
6285.2	17406.46	7.2274
6285.2	17394.28	7.2276
6285.2	17398.81	7.2275
6285.2	17397.05	7.2276
6285.2	17412.33	7.2273
6285.2	17398.62	7.2275
6285.2	17402.20	7.2275
6285.2	17396.69	7.2276
6285.2	17395.09	7.2277
6285.5	17399.20	7.2278
6285.5	17392.61	7.2280
6285.5	17388.78	7.2282
6285.5	17403.49	7.2281
6285.5	17413.88	7.2280
6285.5	17385.84	7.2286
6285.5	17389.78	7.2287
6285.5	17407.52	7.2285
6285.5	17407.74	7.2286
6285.5	17405.72	7.2288
6285.5	17398.13	7.2290
6285.5	17403.93	7.2290
6285.5	17392.32	7.2294
6285.8	17400.22	7.2294
6285.8	17408.08	7.2293
6285.8	17401.57	7.2296
6285.8	17411.51	7.2295
6285.8	17414.95	7.2296
6285.8	17406.74	7.2298
6285.8	17391.94	7.2304
6285.8	17414.10	7.2301
6285.8	17413.82	7.2302
6285.8	17416.51	7.2301
6285.8	17407.27	7.2302
6286.0	17413.32	7.2301
6286.0	17402.51	7.2302
6286.0	17415.04	7.2299
6286.0	17398.90	7.2302
6286.0	17400.47	7.2301
6286.0	17421.26	7.2296
6286.0	17388.66	7.2302
6286.0	17385.13	7.2302
6286.0	17411.99	7.2297
6286.0	17403.65	7.2298
6286.0	17389.62	7.2300
6286.0	17383.28	7.2301
6286.2	17386.69	7.2299
6286.2	17379.15	7.2300
6286.2	17387.17	7.2298
6286.2	17403.41	7.2295
6286.2	17370.74	7.2300
6286.2	17373.04	7.2299
6286.2	17367.96	7.2300
6286.2	17370.11	7.2299
6286.2	17378.79	7.2297
6286.2	17385.48	7.2295
6286.2	17380.68	7.2295
6286.5	17377.26	7.2295
6286.5	17362.12	7.2298
6286.5	17374.09	7.2295
6286.5	17363.81	7.2297
6286.5	17342.20	7.2300
6286.5	17366.45	7.2295
6286.5	17379.57	7.2292
6286.5	17382.84	7.2291
6286.5	17365.35	7.2294
6286.5	17363.64	7.2294
6286.5	17377.74	7.2291
6286.5	17357.43	7.2294
6286.5	17361.57	7.2293
6286.7	17359.81	7.2293
6286.7	17352.36	7.2294
6286.7	17347.57	7.2295
6286.7	17363.88	7.2291
6286.7	17371.38	7.2289
6286.7	17365.45	7.2290
6286.7	17365.41	7.2289
6286.7	17338.01	7.2294
6286.7	17341.02	7.2293
6286.7	17336.32	7.2294
6286.7	17346.33	7.2292
6287.0	17346.48	7.2292
6287.0	17341.82	7.2293
6287.0	17342.42	7.2293
6287.0	17339.68	7.2293
6287.0	17353.65	7.2290
6287.0	17348.93	7.2291
6287.0	17356.88	7.2289
6287.0	17355.57	7.2289
6287.0	17359.56	7.2289
6287.0	17348.69	7.2291
6287.0	17327.41	7.2295
6287.3	17337.36	7.2293
6287.3	17329.83	7.2294
6287.3	17328.91	7.2294
6287.3	17342.01	7.2292
6287.3	17332.62	7.2293
6287.3	17333.78	7.2293
6287.3	17308.76	7.2298
6287.3	17320.84	7.2295
6287.3	17325.90	7.2294
6287.3	17328.11	7.2294
6287.3	17332.77	7.2293
6287.3	17331.59	7.2293
6287.5	17311.94	7.2297
6287.5	17321.17	7.2296
6287.5	17335.39	7.2293
6287.5	17346.60	7.2291
6287.5	17320.42	7.2296
6287.5	17317.99	7.2297
6287.5	17319.62	7.2296
6287.5	17319.69	7.2296
6287.5	17312.64	7.2298
6287.5	17335.31	7.2294
6287.5	17322.85	7.2296
6287.5	17328.68	7.2295
6287.7	17330.64	7.2295
6287.7	17309.28	7.2299
6287.7	17317.22	7.2298
6287.7	17297.39	7.2302
6287.7	17311.64	7.2299
6287.7	17317.95	7.2298
6287.7	17323.05	7.2297
6287.7	17321.72	7.2297
6287.7	17297.72	7.2302
6287.7	17311.37	7.2299
6287.7	17304.71	7.2300
6287.7	17302.94	7.2300
6288.0	17294.30	7.2301
6288.0	17294.21	7.2301
6288.0	17307.02	7.2299
6288.0	17308.59	7.2298
6288.0	17299.01	7.2300
6288.0	17306.04	7.2298
6288.0	17299.66	7.2299
6288.0	17303.35	7.2298
6288.0	17305.09	7.2298
6288.0	17288.31	7.2301
6288.0	17303.79	7.2297
6288.0	17296.70	7.2299
6288.3	17299.04	7.2298
6288.3	17302.56	7.2297
6288.3	17300.69	7.2297
6288.3	17305.03	7.2296
6288.3	17288.67	7.2299
6288.3	17284.48	7.2300
6288.3	17274.66	7.2301
6288.3	17275.86	7.2301
6288.3	17278.90	7.2300
6288.3	17263.08	7.2303
6288.3	17276.55	7.2300
6288.3	17270.76	7.2301
6288.5	17264.59	7.2302
6288.5	17266.08	7.2302
6288.5	17261.71	7.2302
6288.5	17263.65	7.2302
6288.5	17265.03	7.2301
6288.5	17280.74	7.2298
6288.5	17275.45	7.2299
6288.5	17257.31	7.2302
6288.5	17257.28	7.2302
6288.5	17283.48	7.2297
6288.5	17255.37	7.2302
6288.5	17253.56	7.2302
6288.8	17247.80	7.2303
6288.8	17252.45	7.2302
6288.8	17248.35	7.2303
6288.8	17260.13	7.2301
6288.8	17245.61	7.2303
6288.8	17240.05	7.2304
6288.8	17245.45	7.2303
6288.8	17230.61	7.2306
6288.8	17235.87	7.2304
6288.8	17230.39	7.2305
6288.8	17225.45	7.2306
6288.8	17249.96	7.2301
6289.0	17228.10	7.2306
6289.0	17232.50	7.2304
6289.0	17234.33	7.2304
6289.0	17212.14	7.2308
6289.0	17215.64	7.2308
6289.0	17215.41	7.2307
6289.0	17216.39	7.2307
6289.0	17221.97	7.2306
6289.0	17225.78	7.2305
6289.0	17222.90	7.2306
6289.0	17228.79	7.2304
6289.2	17215.83	7.2307
6289.2	17229.02	7.2304
6289.2	17238.06	7.2302
6289.2	17202.91	7.2309
6289.2	17221.34	7.2305
6289.2	17227.43	7.2304
6289.2	17233.26	7.2303
6289.2	17219.61	7.2306
6289.2	17226.30	7.2305
6289.2	17225.17	7.2305
6289.2	17226.47	7.2305
6289.2	17242.25	7.2302
6289.5	17238.20	7.2303
6289.5	17233.71	7.2304
6289.5	17221.56	7.2307
6289.5	17217.97	7.2308
6289.5	17233.86	7.2305
6289.5	17233.77	7.2305
6289.5	17240.11	7.2304
6289.5	17246.06	7.2303
6289.5	17243.43	7.2304
6289.5	17224.48	7.2308
6289.5	17236.60	7.2306
6289.5	17243.94	7.2305
6289.7	17243.66	7.2305
6289.7	17238.68	7.2306
6289.7	17261.16	7.2302
6289.7	17244.86	7.2306
6289.7	17249.98	7.2305
6289.7	17240.07	7.2307
6289.7	17230.38	7.2309
6289.7	17232.41	7.2310
6289.7	17246.98	7.2308
6289.7	17237.57	7.2311
6289.7	17253.08	7.2309
6289.7	17239.47	7.2313
6289.7	17229.73	7.2316
6290.0	17256.48	7.2312
6290.0	17251.19	7.2315
6290.0	17254.32	7.2315
6290.0	17265.27	7.2314
6290.0	17250.33	7.2318
6290.0	17251.40	7.2319
6290.0	17257.53	7.2319
6290.0	17249.80	7.2322
6290.0	17264.35	7.2320
6290.0	17255.41	7.2323
6290.0	17255.14	7.2324
6290.0	17274.89	7.2322
6290.2	17265.41	7.2325
6290.2	17282.46	7.2323
6290.2	17273.62	7.2326
6290.2	17278.12	7.2326
6290.2	17270.69	7.2329
6290.2	17267.38	7.2330
6290.2	17272.46	7.2331
6290.2	17291.30	7.2329
6290.2	17278.87	7.2332
6290.2	17285.19	7.2333
6290.2	17283.61	7.2334
6290.2	17278.93	7.2337
6290.5	17303.31	7.2333
6290.5	17313.30	7.2333
6290.5	17288.75	7.2339
6290.5	17291.71	7.2340
6290.5	17283.71	7.2343
6290.5	17284.80	7.2344
6290.5	17284.62	7.2345
6290.5	17290.25	7.2346
6290.5	17297.57	7.2346
6290.5	17291.07	7.2348
6290.5	17293.07	7.2349
6290.5	17291.01	7.2351
6290.8	17293.46	7.2352
6290.8	17303.24	7.2352
6290.8	17297.64	7.2354
6290.8	17301.42	7.2355
6290.8	17302.60	7.2356
6290.8	17297.24	7.2359
6290.8	17310.63	7.2357
6290.8	17299.56	7.2360
6290.8	17299.67	7.2360
6290.8	17315.13	7.2358
6290.8	17297.99	7.2362
6290.8	17321.67	7.2358
6291.0	17320.11	7.2359
6291.0	17310.63	7.2362
6291.0	17315.24	7.2362
6291.0	17303.07	7.2365
6291.0	17308.04	7.2365
6291.0	17314.07	7.2365
6291.0	17306.86	7.2367
6291.0	17305.31	7.2368
6291.0	17312.63	7.2367
6291.0	17303.35	7.2370
6291.0	17308.69	7.2370
6291.0	17312.50	7.2370
6291.0	17309.44	7.2371
6291.2	17289.46	7.2376
6291.2	17306.42	7.2373
6291.2	17301.19	7.2375
6291.2	17286.07	7.2379
6291.2	17289.75	7.2379
6291.2	17283.24	7.2380
6291.2	17290.72	7.2378
6291.2	17296.04	7.2377
6291.2	17304.22	7.2375
6291.2	17304.29	7.2375
6291.2	17285.59	7.2379
6291.2	17278.77	7.2380
6291.5	17297.81	7.2376
6291.5	17262.47	7.2383
6291.5	17265.83	7.2382
6291.5	17277.65	7.2379
6291.5	17279.79	7.2379
6291.5	17280.10	7.2379
6291.5	17288.46	7.2377
6291.5	17270.34	7.2380
6291.5	17267.57	7.2381
6291.5	17269.35	7.2380
6291.5	17269.71	7.2380
6291.5	17293.92	7.2375
6291.7	17269.05	7.2380
6291.7	17262.75	7.2381
6291.7	17257.93	7.2382
6291.7	17253.93	7.2382
6291.7	17257.02	7.2382
6291.7	17258.11	7.2379
6291.7	17245.37	7.2381
6291.7	17266.29	7.2376
6291.7	17226.79	7.2383
6291.7	17245.53	7.2378
6291.7	17234.38	7.2380
6292.0	17241.67	7.2377
6292.0	17238.36	7.2377
6292.0	17225.08	7.2379
6292.0	17227.81	7.2377
6292.0	17226.90	7.2377
6292.0	17217.54	7.2378
6292.0	17220.13	7.2376
6292.0	17218.90	7.2375
6292.0	17212.92	7.2376
6292.0	17202.24	7.2377
6292.0	17210.80	7.2374
6292.0	17223.92	7.2371
6292.0	17213.15	7.2372
6292.3	17210.54	7.2372
6292.3	17196.60	7.2374
6292.3	17193.85	7.2373
6292.3	17194.46	7.2372
6292.3	17184.76	7.2373
6292.3	17184.83	7.2372
6292.3	17172.35	7.2374
6292.3	17188.95	7.2369
6292.3	17162.65	7.2374
6292.3	17176.69	7.2370
6292.3	17178.25	7.2368
6292.3	17151.29	7.2373
6292.5	17174.77	7.2367
6292.5	17143.48	7.2372
6292.5	17156.83	7.2369
6292.5	17154.81	7.2368
6292.5	17131.15	7.2372
6292.5	17150.96	7.2367
6292.5	17142.42	7.2368
6292.5	17123.65	7.2371
6292.5	17129.87	7.2368
6292.5	17114.97	7.2370
6292.5	17113.77	7.2370
6292.5	17108.48	7.2370
6292.7	17099.69	7.2370
6292.7	17101.83	7.2369
6292.7	17102.71	7.2368
6292.7	17098.25	7.2368
6292.7	17085.05	7.2369
6292.7	17093.22	7.2366
6292.7	17094.88	7.2364
